game_title,user_review_count,critic_review_count,developer,platforms,platform_count,Avg_Rank,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales,metascore,Difficulty_Easy,Difficulty_Just_Right,Difficulty_Simple,Difficulty_Tough,Difficulty_Unforgiving,Play Time_<_1_Hour,Play Time_>=_80_Hours,Play Time_~1_Hour,Play Time_~12_Hours,Play Time_~2_Hours,Play Time_~20_Hours,Play Time_~4_Hours,Play Time_~40_Hours,Play Time_~60_Hours,Play Time_~8_Hours,Completion_Beat_It,Completion_Conquered_It,Completion_Halfway,Completion_Played_It,Completion_Tried_It
sudeki,27.0,75.0,Climax Studios,xbox,1.0,7856.0,2004,Role-Playing,Microsoft,0.14,0.04,0.0,0.01,0.19,72,12.87,70.3,3.96,11.88,0.99,1.49,7.46,0.0,5.97,0.0,40.3,1.49,32.84,7.46,2.99,30.67,27.56,9.78,15.56,16.44
suikoden iii,124.0,23.0,KCET,playstation-2,1.0,2116.0,2002,Role-Playing,Unknown,0.29,0.23,0.38,0.08,0.98,86,7.88,74.88,0.25,16.0,1.0,0.17,28.03,0.0,0.68,0.34,3.59,0.17,22.74,44.1,0.17,31.06,39.04,6.03,11.63,12.24
suikoden iv,73.0,44.0,KCET,playstation-2,1.0,3085.0,2004,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.05,0.6500000000000001,63,21.21,67.91,3.17,7.3,0.41,0.18,15.41,0.0,1.23,0.18,10.16,0.0,42.38,29.95,0.53,30.9,40.55,5.63,11.73,11.19
suikoden tactics,40.0,31.0,Konami,playstation-2,1.0,7524.0,2005,Strategy,Konami Digital Entertainment,0.06,0.05,0.07,0.02,0.1999999999999999,68,6.98,58.14,0.87,31.69,2.33,0.0,13.08,0.0,1.87,0.93,13.55,0.0,50.93,19.16,0.47,28.19,21.62,8.75,19.56,21.88
suikoden tierkreis,55.0,24.0,Konami,ds,1.0,6288.0,2008,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.26,76,21.97,66.37,3.59,7.85,0.22,0.36,9.42,0.0,1.09,0.0,9.42,0.0,47.83,30.07,1.81,25.83,24.12,11.81,19.37,18.87
suikoden v,122.0,43.0,Konami,playstation-2,1.0,5273.0,2006,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35,76,16.61,71.78,1.86,9.29,0.46,0.15,40.24,0.0,0.91,0.15,3.03,0.0,17.55,37.97,0.0,31.06,40.49,7.1,10.99,10.35
summer heat beach volleyball,0.0,21.0,Acclaim Studios Cheltenham,playstation-2,1.0,6245.0,2003,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04,0.29,65,8.7,52.17,0.0,26.09,13.04,0.0,9.09,0.0,27.27,0.0,27.27,0.0,0.0,9.09,27.27,25.71,8.57,5.71,34.29,25.71
summon night 5,13.0,7.0,Felistella,psp,1.0,8975.0,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15,74,6.52,72.83,2.17,17.39,1.09,0.0,11.67,3.33,3.33,0.0,16.67,0.0,38.33,26.67,0.0,40.38,21.15,14.42,20.19,3.85
summon night 6: lost borders,20.0,9.0,Media.Vision,"playstation-4, playstation-vita",2.0,13511.5,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,71,25.71,57.14,8.57,8.57,0.0,4.76,23.81,0.0,0.0,0.0,0.0,0.0,19.05,52.38,0.0,41.86,16.28,18.6,18.6,4.65
summon night: swordcraft story,24.0,20.0,Flight-Plan,xbox-series-x,1.0,15119.0,2003,Role-Playing,Banpresto,0.02,0.01,0.0,0.0,0.03,77,10.94,74.47,2.13,11.85,0.61,0.0,6.81,0.85,12.34,0.0,37.02,2.13,33.19,5.96,1.7,47.28,26.09,8.7,9.78,8.15
summon night: twin age,11.0,21.0,Flight-Plan,ds,1.0,9480.0,2007,Role-Playing,Banpresto,0.07,0.0,0.05,0.01,0.13,73,27.52,57.05,5.37,8.72,1.34,0.0,6.45,0.0,17.2,0.0,38.71,2.15,29.03,4.3,2.15,29.77,14.26,5.03,20.13,30.82
summoner 2,13.0,20.0,Volition Inc.,playstation-2,1.0,7405.0,2002,Role-Playing,THQ,0.1,0.08,0.0,0.03,0.21,76,3.57,63.39,2.68,26.79,3.57,0.0,10.0,0.0,7.14,0.0,21.43,0.0,42.86,15.71,2.86,27.92,22.08,9.17,20.83,20.0
summoner: a goddess reborn,4.0,19.0,Cranky Pants Games,playstation-5,1.0,13286.0,2003,Role-Playing,THQ,0.04,0.01,0.0,0.0,0.05,72,3.57,63.39,2.68,26.79,3.57,0.0,10.0,0.0,7.14,0.0,21.43,0.0,42.86,15.71,2.86,27.92,22.08,9.17,20.83,20.0
sunset overdrive,1577.0,89.0,Insomniac Games,"xbox-one, pc",2.0,1838.0,2014,Shooter,Microsoft,0.62,0.4,0.0,0.08,1.1,81,13.64,78.1,2.27,4.96,1.03,1.1,4.41,0.74,16.54,1.47,42.28,1.84,23.9,4.41,3.31,38.69,14.17,14.65,24.2,8.28
super dodge ball advance,5.0,11.0,Million,game-boy-advance,1.0,7590.0,2001,Sports,Ubisoft,0.14,0.05,0.0,0.0,0.19,79,14.75,75.41,4.92,4.92,0.0,4.76,2.38,2.38,26.19,16.67,2.38,16.67,2.38,2.38,23.81,33.9,29.66,6.78,21.19,8.47
super dodgeball brawlers,0.0,12.0,Million,ds,1.0,9065.0,2008,Sports,Arc System Works,0.13,0.0,0.0,0.01,0.14,65,22.22,59.26,3.7,7.41,7.41,11.11,5.56,5.56,16.67,22.22,11.11,16.67,0.0,0.0,11.11,31.58,27.63,1.32,13.16,26.32
super dragon ball z,29.0,31.0,Crafts & Meister,playstation-2,1.0,5086.0,2006,Fighting,Atari,0.09,0.07,0.19,0.02,0.37,72,11.02,70.87,0.79,14.17,3.15,4.11,10.96,4.11,20.55,4.11,31.51,6.85,12.33,2.74,2.74,34.82,23.89,6.48,17.81,17.0
super mario 3d land,1604.0,82.0,Nintendo,3ds,1.0,54.0,2011,Platform,Nintendo,4.89,2.99,2.13,0.78,10.79,90,20.41,63.85,2.87,12.14,0.74,0.2,5.11,0.2,19.47,0.81,39.17,3.9,15.6,3.46,12.07,41.32,35.28,12.18,8.71,2.5
super mario 3d world,2340.0,83.0,Nintendo,wii-u,1.0,262.0,2013,Platform,Nintendo,2.11,1.11,0.72,0.3,4.239999999999999,93,13.07,71.57,1.12,13.28,0.95,0.3,5.2,0.15,11.82,0.2,34.65,1.06,35.56,6.46,4.6,47.73,26.09,11.85,12.13,2.2
super mario advance,128.0,19.0,Nintendo,game-boy-advance,1.0,163.0,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,84,8.63,67.57,1.36,20.96,1.48,0.39,2.35,2.94,26.81,5.28,26.81,11.35,5.68,2.15,16.24,42.06,26.97,8.68,14.62,7.68
super mario galaxy,3923.0,73.0,Nintendo,wii,1.0,49.0,2007,Platform,Nintendo,6.16,3.4,1.2,0.76,11.52,97,11.94,72.13,1.6,13.65,0.68,0.17,6.94,0.17,11.17,0.31,29.22,0.69,38.84,8.59,3.88,39.32,33.3,6.72,12.71,7.95
super mario galaxy 2,2793.0,87.0,Nintendo EAD Tokyo,wii,1.0,92.0,2010,Platform,Nintendo,3.66,2.42,0.98,0.64,7.7,97,7.49,69.66,1.21,20.01,1.62,0.15,9.33,0.3,10.12,0.39,25.77,0.79,39.24,10.91,3.01,36.91,31.46,9.81,12.9,8.92
super mario maker,949.0,87.0,Nintendo,"wii-u, 3ds",2.0,430.0,2015,Platform,Nintendo,1.18,0.87,0.93,0.2,3.18,88,3.47,73.41,2.76,13.73,6.62,1.61,63.55,1.23,3.97,0.57,5.76,1.7,10.76,8.69,2.17,39.68,16.19,11.88,29.72,2.52
super mario strikers,109.0,39.0,Next Level Games,gamecube,1.0,1146.0,2005,Sports,Nintendo,0.98,0.38,0.2,0.04,1.6,76,13.01,71.18,2.99,12.13,0.7,0.54,5.91,0.81,13.98,1.61,32.8,9.41,13.71,9.95,11.29,32.25,29.21,7.14,19.6,11.8
super mario sunshine,1182.0,61.0,Nintendo,gamecube,1.0,136.0,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,92,6.12,59.45,0.38,30.64,3.41,0.1,7.29,0.25,9.51,0.25,27.63,1.06,40.94,9.46,3.49,40.36,26.48,11.77,14.62,6.77
super monkey ball,86.0,28.0,Amusement Vision,gamecube,1.0,1307.0,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46,87,5.51,25.1,2.24,52.86,14.29,1.42,8.49,3.3,15.09,4.25,28.77,6.13,17.45,5.19,9.91,29.48,11.88,15.21,28.33,15.1
super monkey ball 2,85.0,34.0,Amusement Vision,gamecube,1.0,1241.0,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.5200000000000002,87,3.47,22.83,1.49,54.59,17.62,0.99,10.34,0.99,23.15,0.99,26.11,4.43,22.17,3.45,7.39,30.6,17.29,14.72,25.35,12.04
super monkey ball 3d,46.0,57.0,Sega,3ds,1.0,4023.0,2011,Action,Sega,0.26,0.15,0.05,0.04,0.5,55,30.87,42.28,11.41,12.08,3.36,3.7,7.41,2.47,18.52,16.05,11.11,17.28,3.7,1.23,18.52,38.04,12.16,14.9,18.43,16.47
super monkey ball adventure,6.0,32.0,Traveller's Tales,"playstation-2, gamecube",2.0,11670.67,2006,Platform,Sega,0.18,0.06,0.0,0.01,0.25,53,2.82,23.94,5.63,43.66,23.94,3.57,25.0,0.0,10.71,0.0,3.57,3.57,32.14,10.71,10.71,13.01,15.45,17.89,30.89,22.76
super monkey ball deluxe,14.0,25.0,Sega,"playstation-2, xbox",2.0,7897.0,2005,Misc,Sega,0.2299999999999999,0.12,0.0,0.04,0.3899999999999999,81,4.69,10.94,4.69,68.75,10.94,0.0,16.13,0.0,9.68,0.0,32.26,6.45,25.81,6.45,3.23,24.78,12.39,16.81,29.2,16.81
super monkey ball jr.,19.0,20.0,Realism Ltd,game-boy-advance,1.0,2849.0,2002,Puzzle,Atari,0.51,0.19,0.0,0.01,0.71,82,4.94,33.33,1.23,49.38,11.11,2.38,4.76,2.38,23.81,7.14,28.57,7.14,2.38,2.38,19.05,28.47,20.44,13.87,24.09,13.14
super monkey ball: banana blitz,44.0,53.0,Sega,wii,1.0,709.0,2006,Misc,Sega,1.07,0.92,0.04,0.24,2.2700000000000005,74,5.92,28.95,3.95,42.11,19.08,1.82,5.45,1.82,21.82,7.27,25.45,12.73,12.73,1.82,9.09,17.69,6.39,12.53,30.71,32.68
super monkey ball: step & roll,15.0,36.0,Sega,wii,1.0,4787.0,2010,Action,Sega,0.17,0.2,0.0,0.04,0.41,59,29.17,33.33,4.17,20.83,12.5,0.0,9.09,9.09,27.27,9.09,27.27,0.0,9.09,0.0,9.09,18.87,13.21,16.98,18.87,32.08
super monkey ball: touch & roll,15.0,40.0,Sega,ds,1.0,2702.0,2005,Misc,Sega,0.7,0.01,0.0,0.06,0.77,63,8.05,22.99,3.45,48.28,17.24,0.0,2.63,2.63,31.58,10.53,13.16,21.05,5.26,2.63,10.53,17.86,13.78,18.88,25.0,24.49
super paper mario,594.0,56.0,Intelligent Systems,wii,1.0,330.0,2007,Platform,Nintendo,1.98,0.88,0.59,0.32,3.77,85,20.23,65.46,2.63,10.98,0.7,0.15,5.82,0.15,11.42,0.0,35.27,0.87,35.64,7.71,2.98,41.5,22.19,11.99,14.82,9.5
super princess peach,77.0,48.0,TOSE,ds,1.0,1929.0,2005,Platform,Nintendo,0.72,0.06,0.21,0.07,1.06,75,50.29,37.04,8.58,3.9,0.19,0.62,2.46,0.31,29.23,0.92,37.54,5.23,6.46,1.54,15.69,32.68,29.39,11.92,14.59,11.41
super robot taisen og saga: endless frontier,18.0,22.0,Monolith Soft,ds,1.0,11392.0,2008,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01,0.09,73,6.9,72.91,0.99,18.23,0.99,0.76,10.69,0.0,6.11,0.76,20.61,0.0,50.38,10.69,0.0,22.58,26.0,9.3,21.63,20.49
super robot taisen: original generation,10.0,13.0,Banpresto,xbox-series-x,1.0,16559.0,2002,Role-Playing,Banpresto,0.01,0.0,0.0,0.0,0.01,72,4.94,51.23,0.62,39.51,3.7,0.0,17.39,0.0,3.48,0.87,13.91,0.87,41.74,19.13,2.61,35.91,27.55,8.36,16.1,12.07
super scribblenauts,67.0,53.0,5TH Cell,ds,1.0,1259.0,2010,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0.0,0.11,1.5000000000000002,81,20.14,59.95,6.71,12.96,0.23,0.78,8.14,0.0,19.38,2.71,26.74,5.81,14.34,3.88,18.22,35.49,20.7,16.06,17.46,10.28
super smash bros. brawl,1627.0,81.0,Game Arts,wii,1.0,40.0,2008,Fighting,Nintendo,6.75,2.61,2.66,1.02,13.04,93,8.24,71.59,1.6,17.38,1.19,0.34,38.66,0.47,8.92,0.75,11.88,2.47,17.2,14.36,4.95,45.93,30.62,2.73,12.95,7.77
super smash bros. melee,1005.0,38.0,HAL Labs,gamecube,1.0,108.0,2001,Fighting,Nintendo,4.41,1.04,1.39,0.22,7.06,92,4.1,72.23,0.89,19.94,2.84,1.46,46.48,0.98,5.2,1.06,8.58,2.1,15.7,16.05,2.38,35.64,47.06,2.77,10.38,4.14
super swing golf season 2,0.0,17.0,Ntreev Soft,wii,1.0,10089.0,2007,Sports,Rising Star Games,0.08,0.0,0.03,0.01,0.12,70,2.56,28.21,0.0,51.28,17.95,4.55,40.91,0.0,0.0,0.0,13.64,0.0,18.18,22.73,0.0,26.19,8.33,17.86,27.38,20.24
supercar street challenge,4.0,15.0,Exakt,playstation-2,1.0,1820.0,2001,Racing,Activision,0.55,0.43,0.0,0.14,1.12,57,26.32,47.37,5.26,15.79,5.26,0.0,10.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,10.0,25.0,9.38,0.0,34.38,31.25
superman returns,24.0,48.0,EA Tiburon,"xbox-360, ds, xbox",3.0,9075.0,2006,Action,Electronic Arts,0.3,0.02,0.0,0.03,0.3500000000000001,51,39.22,37.25,11.76,9.8,1.96,0.0,0.0,0.0,50.0,7.69,15.38,3.85,3.85,0.0,19.23,31.61,16.09,9.77,15.52,27.01
superman: shadow of apokolips,4.0,22.0,Infogrames Sheffield,"playstation-2, gamecube",2.0,8071.0,2002,Action,Atari,0.27,0.18,0.0,0.05,0.5,64,9.68,70.97,0.0,19.35,0.0,0.0,0.0,0.0,27.27,18.18,9.09,18.18,0.0,0.0,27.27,18.87,16.98,3.77,39.62,20.75
superman: the man of steel,8.0,19.0,Circus Freak,xbox,1.0,9404.0,2002,Action,Atari,0.1,0.03,0.0,0.0,0.13,44,14.29,21.43,0.0,64.29,0.0,0.0,0.0,0.0,50.0,20.0,0.0,10.0,0.0,0.0,20.0,17.39,26.09,4.35,13.04,39.13
supreme commander,225.0,44.0,Gas Powered Games,"xbox-360, pc",2.0,12205.0,2008,Strategy,505 Games,0.07,0.05,0.0,0.02,0.14,86,2.86,60.95,0.95,28.57,6.67,0.0,15.38,0.0,17.31,0.0,17.31,1.92,36.54,7.69,3.85,25.88,10.98,7.06,34.12,21.96
supreme commander 2,200.0,54.0,Gas Powered Games,"xbox-360, pc",2.0,6555.0,2010,Strategy,Square,0.23,0.25,0.0,0.07,0.55,77,8.22,68.49,1.37,21.92,0.0,0.0,15.91,0.0,13.64,2.27,29.55,2.27,25.0,0.0,11.36,29.94,14.01,7.64,26.75,21.66
supreme commander: forged alliance,237.0,35.0,Gas Powered Games,pc,1.0,13854.0,2007,Strategy,THQ,0.01,0.02,0.0,0.01,0.04,81,1.41,59.15,0.0,32.39,7.04,5.56,25.0,0.0,11.11,0.0,16.67,0.0,30.56,11.11,0.0,30.38,17.72,4.43,28.48,18.99
surf's up,4.0,15.0,Ubisoft,"playstation-3, xbox-360, playstation-2, gamecube",4.0,10201.0,2007,Sports,Ubisoft,0.7000000000000001,0.1699999999999999,0.0,0.11,0.98,61,55.56,11.11,22.22,5.56,5.56,0.0,0.0,0.0,41.18,0.0,17.65,11.76,5.88,0.0,23.53,37.14,31.43,5.71,8.57,17.14
swat 4,305.0,49.0,Irrational Games,pc,1.0,14844.0,2005,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.02,85,3.48,40.87,0.87,51.3,3.48,0.0,0.0,0.0,23.33,0.0,41.67,3.33,10.0,0.0,21.67,40.32,10.22,16.67,21.51,11.29
swat: global strike team,0.0,22.0,Argonaut Games,playstation-2,1.0,6936.0,2003,Shooter,Vivendi Games,0.29,0.16,0.0,0.05,0.5000000000000001,69,4.76,57.14,0.0,38.1,0.0,0.0,10.0,0.0,50.0,0.0,10.0,10.0,10.0,0.0,10.0,33.33,19.44,11.11,22.22,13.89
sword art online: hollow fragment,140.0,28.0,Aquria,playstation-vita,1.0,7957.0,2014,Role-Playing,Namco Bandai Games,0.0,0.1,0.3,0.02,0.42,67,6.18,68.21,2.43,20.97,2.21,0.95,86.22,0.71,1.66,0.48,1.43,0.48,4.28,3.8,0.0,32.29,9.57,20.33,32.11,5.7
sword art online: lost song,99.0,32.0,Artdink,"playstation-4, playstation-vita",2.0,7323.67,2015,Role-Playing,Namco Bandai Games,0.1699999999999999,0.2,0.33,0.09,0.7899999999999999,63,13.73,74.68,3.86,6.87,0.86,0.0,19.29,0.0,2.14,0.71,10.0,0.71,30.0,32.86,4.29,37.41,20.63,14.69,20.63,6.64
sword of mana,23.0,31.0,Brownie Brown,game-boy-advance,1.0,2792.0,2003,Role-Playing,Nintendo,0.31,0.11,0.3,0.02,0.74,72,13.4,75.6,2.0,8.0,1.0,0.34,7.05,0.0,10.74,0.67,34.23,1.34,38.26,3.02,4.36,36.89,16.93,11.25,21.53,13.41
syberia,396.0,26.0,Microids,"playstation-3, pc, nintendo-switch",3.0,11423.0,2008,Action,Mindscape,0.18,0.06,0.0,0.01,0.25,82,8.71,68.06,0.97,18.71,3.55,0.0,0.88,0.0,42.11,0.44,30.26,5.26,3.95,0.44,16.67,38.32,34.24,3.85,14.51,9.07
syberia ii,262.0,23.0,Microids,"pc, wii-u, 3ds",3.0,15168.0,2004,Adventure,Ubisoft,0.02,0.02,0.0,0.0,0.04,80,7.01,68.69,0.0,21.03,3.27,0.0,0.66,0.0,41.06,0.0,26.49,7.95,4.64,1.32,17.88,39.32,34.58,4.41,9.49,12.2
syphon filter 3,93.0,19.0,Sony Bend,playstation,1.0,3837.0,2001,Shooter,Sony,0.29,0.2,0.0,0.03,0.52,73,4.78,61.35,0.0,31.08,2.79,0.0,2.31,0.0,29.48,1.16,32.95,4.62,9.25,4.05,16.18,39.91,29.61,4.17,13.6,12.72
syphon filter: dark mirror,75.0,58.0,Sony Bend,"playstation-2, psp",2.0,6068.0,2006,Shooter,Sony,0.4,0.12,0.0,0.07,0.5900000000000001,87,3.19,52.13,0.0,11.17,33.51,0.67,43.62,0.0,14.09,0.0,24.16,3.36,6.04,2.01,6.04,28.81,38.5,6.65,9.97,16.07
syphon filter: logan's shadow,75.0,41.0,Sony Bend,"playstation-2, psp",2.0,8444.0,2007,Shooter,Sony,0.28,0.1399999999999999,0.0,0.0999999999999999,0.52,85,1.83,37.61,0.0,12.39,48.17,0.52,55.73,0.52,21.88,0.52,11.46,1.04,3.13,1.04,4.17,27.13,45.74,4.52,9.57,13.03
syphon filter: the omega strain,24.0,47.0,Sony Bend,playstation-2,1.0,2710.0,2004,Shooter,Sony,0.37,0.29,0.0,0.1,0.7599999999999999,65,2.17,36.23,0.72,50.72,10.14,1.23,6.17,0.0,20.99,0.0,32.1,6.17,18.52,4.94,9.88,33.33,17.89,7.02,19.65,22.11
tactics ogre: the knight of lodis,35.0,20.0,Quest,game-boy-advance,1.0,3981.0,2001,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5,88,6.97,66.76,0.8,24.13,1.34,0.0,15.75,0.0,3.15,0.0,11.42,1.57,46.06,20.08,1.97,39.33,22.84,9.08,16.64,12.1
taiko drum master,4.0,35.0,Namco,playstation-2,1.0,7680.0,2004,Misc,Namco Bandai Games,0.1,0.08,0.0,0.03,0.21,77,6.06,60.61,6.06,24.24,3.03,6.25,0.0,6.25,18.75,12.5,12.5,18.75,12.5,0.0,12.5,29.89,14.94,11.49,26.44,17.24
taito legends,7.0,18.0,Razorworks,"playstation-2, xbox",2.0,11647.0,2005,Misc,Empire Interactive,0.1,0.05,0.0,0.01,0.16,68,4.84,82.26,0.0,11.29,1.61,0.0,8.7,0.0,8.7,8.7,34.78,13.04,13.04,4.35,8.7,21.05,6.77,14.29,39.85,18.05
taito legends 2,7.0,11.0,Empire Oxford,xbox-360,1.0,15277.0,2006,Misc,Empire Interactive,0.01,0.01,0.0,0.0,0.02,67,2.35,80.0,1.18,15.29,1.18,2.78,11.11,2.78,8.33,0.0,22.22,8.33,33.33,2.78,8.33,19.75,9.26,14.2,40.74,16.05
tak 2: the staff of dreams,9.0,31.0,Avalanche Software,"playstation-2, gamecube",2.0,5589.25,2004,Platform,THQ,0.99,0.4599999999999999,0.0,0.1,1.55,71,20.0,65.0,2.5,10.0,2.5,0.0,5.0,0.0,15.0,5.0,35.0,0.0,20.0,10.0,10.0,30.34,11.24,16.85,24.72,16.85
tak and the power of juju,13.0,28.0,Avalanche Software,"playstation-2, gamecube",2.0,3416.0,2003,Platform,THQ,1.26,0.67,0.0,0.1699999999999999,2.1,68,18.18,67.27,5.45,9.09,0.0,0.0,0.0,0.0,36.36,0.0,36.36,0.0,4.55,0.0,22.73,26.05,14.29,10.92,27.73,21.01
tak: the great juju challenge,6.0,21.0,Avalanche Software,"playstation-2, xbox, gamecube",3.0,9967.75,2005,Platform,THQ,0.38,0.1,0.0,0.01,0.49,74,24.14,55.17,3.45,17.24,0.0,0.0,5.88,0.0,0.0,0.0,29.41,0.0,47.06,5.88,11.76,35.09,15.79,14.04,15.79,19.3
tales of berseria,560.0,59.0,Bandai Namco Games,"playstation-4, pc",2.0,8740.5,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,79,10.09,83.78,0.59,4.95,0.59,0.4,59.57,0.0,1.08,0.0,0.94,0.27,9.7,27.63,0.4,51.87,18.42,11.29,14.6,3.82
tales of graces,362.0,55.0,Namco Bandai Games,playstation-3,1.0,7230.0,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,77,5.58,73.74,0.48,18.99,1.21,0.0,51.59,0.0,0.51,0.06,2.61,0.17,15.82,29.14,0.11,46.56,21.44,14.37,12.07,5.56
tales of legendia,38.0,37.0,Namco,playstation-2,1.0,4075.0,2005,Role-Playing,Namco Bandai Games,0.07,0.05,0.35,0.02,0.49,72,12.7,74.44,2.41,9.49,0.96,0.75,26.18,0.0,1.0,0.25,4.99,0.0,21.95,44.64,0.25,40.68,21.74,10.45,14.77,12.35
tales of symphonia,253.0,60.0,Namco,gamecube,1.0,2795.5,2003,Role-Playing,Nintendo,0.75,0.3399999999999999,0.44,0.1,1.63,86,5.13,80.06,0.51,13.55,0.74,0.06,48.3,0.12,0.41,0.06,2.4,0.0,15.24,33.29,0.12,41.39,35.99,4.97,9.46,8.2
tales of symphonia: dawn of the new world,106.0,46.0,Bandai Namco Games,"wii, playstation-3",2.0,3754.0,2008,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.03,0.54,68,20.18,67.96,1.88,9.53,0.44,0.15,15.23,0.0,2.87,0.15,11.76,0.15,47.06,21.72,0.9,40.94,17.96,5.56,15.53,20.02
tales of the abyss,216.0,33.0,Bandai Namco Games,"playstation-2, 3ds",2.0,3018.0,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.71,0.06,1.38,75,6.86,80.7,0.89,10.88,0.67,0.0,44.09,0.0,0.2,0.0,2.18,0.3,15.29,37.84,0.1,43.81,27.52,7.16,11.81,9.7
tales of the world: radiant mythology,20.0,27.0,Alfa System,psp,1.0,4547.0,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43,66,14.32,70.23,2.27,11.82,1.36,0.0,16.8,1.23,3.69,0.0,17.62,1.23,40.98,18.03,0.41,35.14,12.93,12.74,25.0,14.19
tales of vesperia,264.0,67.0,Bandai Namco Games,xbox-360,1.0,3531.0,2008,Role-Playing,Atari,0.32,0.18,0.64,0.05,1.1900000000000002,79,5.78,80.06,0.65,12.68,0.83,0.16,51.56,0.16,0.41,0.08,1.64,0.08,15.35,30.3,0.25,36.86,18.1,7.66,18.54,18.83
tales of xillia,499.0,65.0,Bandai Namco Games,playstation-3,1.0,1602.0,2011,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24,78,14.86,77.83,0.66,6.31,0.33,0.17,30.84,0.06,0.46,0.0,3.01,0.23,24.81,40.17,0.23,44.21,26.61,11.04,13.84,4.29
tales of xillia 2,226.0,59.0,Bandai Namco Games,playstation-3,1.0,2409.0,2012,Role-Playing,Namco Bandai Games,0.2,0.15,0.45,0.07,0.8700000000000001,71,8.49,78.09,0.91,11.3,1.21,0.11,51.01,0.0,0.74,0.0,3.39,0.21,14.32,30.12,0.11,50.72,20.92,12.48,11.91,3.97
tales of zestiria,440.0,59.0,Bandai Namco Games,"playstation-4, pc",2.0,4223.5,2015,Role-Playing,Namco Bandai Games,0.21,0.24,0.44,0.09,0.98,72,8.23,79.47,0.6,11.22,0.48,0.74,30.61,0.37,1.11,0.0,1.86,0.0,19.11,45.64,0.56,45.49,13.63,16.13,19.94,4.81
tamagotchi connection: corner shop,4.0,20.0,NanaOn-Sha,ds,1.0,1572.0,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.2500000000000002,59,38.24,11.76,44.12,2.94,2.94,0.0,5.56,0.0,11.11,5.56,33.33,0.0,16.67,5.56,22.22,35.82,22.39,5.97,22.39,13.43
tamagotchi connection: corner shop 2,4.0,9.0,NanaOn-Sha,ds,1.0,2128.0,2006,Simulation,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98,66,31.82,27.27,31.82,4.55,4.55,0.0,7.14,0.0,28.57,7.14,35.71,7.14,14.29,0.0,0.0,48.84,20.93,4.65,23.26,2.33
tamagotchi party on!,6.0,11.0,h.a.n.d. Inc.,wii,1.0,7889.0,2006,Misc,Namco Bandai Games,0.12,0.0,0.06,0.01,0.19,37,46.15,23.08,30.77,0.0,0.0,0.0,30.0,10.0,0.0,0.0,20.0,0.0,0.0,30.0,10.0,28.57,10.71,3.57,17.86,39.29
tank! tank! tank!,70.0,37.0,Namco Bandai Games,wii-u,1.0,12065.0,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.08,45,26.92,56.41,5.13,7.69,3.85,2.78,19.44,8.33,13.89,0.0,11.11,2.78,22.22,13.89,5.56,23.88,5.97,15.67,29.85,24.63
tao feng: fist of the lotus,0.0,32.0,Studio Gigante,xbox,1.0,6270.0,2003,Fighting,Microsoft,0.21,0.06,0.0,0.01,0.28,65,11.54,57.69,0.0,23.08,7.69,0.0,6.67,0.0,33.33,6.67,26.67,0.0,0.0,6.67,20.0,28.81,25.42,1.69,20.34,23.73
target: terror,5.0,19.0,Leviathan Games,ios-iphoneipad,1.0,12040.0,2008,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.0699999999999999,33,6.25,25.0,0.0,62.5,6.25,0.0,0.0,10.0,20.0,20.0,20.0,10.0,0.0,0.0,20.0,50.0,3.85,7.69,23.08,15.38
tatsunoko vs. capcom: ultimate all-stars,65.0,62.0,Eighting,wii,1.0,3654.0,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.56,85,3.71,73.05,0.78,20.7,1.76,5.63,10.63,7.81,10.0,5.94,22.19,7.81,13.75,3.75,12.5,40.92,20.68,3.75,18.41,16.23
